TargetName,Scaffold,Molecule
SC6A4_HUMAN,Sca117395,3
SC6A4_HUMAN,Sca101066,1
SC6A4_HUMAN,Sca186847,1
SC6A4_HUMAN,Sca153746,1
SC6A4_HUMAN,Sca52926,1
SC6A4_HUMAN,Sca5876,1
SC6A4_HUMAN,Sca85494,2
SC6A4_HUMAN,Sca245308,1
SC6A4_HUMAN,Sca144962,1
SC6A4_HUMAN,Sca20587,5
SC6A4_HUMAN,Sca149340,5
SC6A4_HUMAN,Sca137635,2
SC6A4_HUMAN,Sca208695,2
SC6A4_HUMAN,Sca8454,1
SC6A4_HUMAN,Sca143425,1
SC6A4_HUMAN,Sca101075,1
SC6A4_HUMAN,Sca23876,2
SC6A4_HUMAN,Sca186826,1
SC6A4_HUMAN,Sca261868,1
SC6A4_HUMAN,Sca201500,1
SC6A4_HUMAN,Sca138277,2
SC6A4_HUMAN,Sca6032,3
SC6A4_HUMAN,Sca137646,1
SC6A4_HUMAN,Sca18068,1
SC6A4_HUMAN,Sca1645,1
SC6A4_HUMAN,Sca246365,1
SC6A4_HUMAN,Sca105499,2
SC6A4_HUMAN,Sca238884,1
SC6A4_HUMAN,Sca144953,1
SC6A4_HUMAN,Sca104963,3
SC6A4_HUMAN,Sca237272,1
SC6A4_HUMAN,Sca245288,1
SC6A4_HUMAN,Sca153834,1
SC6A4_HUMAN,Sca943,1
SC6A4_HUMAN,Sca29386,1
SC6A4_HUMAN,Sca138421,3
SC6A4_HUMAN,Sca246362,1
SC6A4_HUMAN,Sca157075,1
SC6A4_HUMAN,Sca157149,1
SC6A4_HUMAN,Sca126092,8
SC6A4_HUMAN,Sca17929,1
SC6A4_HUMAN,Sca36592,1
SC6A4_HUMAN,Sca18698,1
SC6A4_HUMAN,Sca18688,1
SC6A4_HUMAN,Sca71370,1
SC6A4_HUMAN,Sca108785,2
SC6A4_HUMAN,Sca261866,1
SC6A4_HUMAN,Sca46931,2
SC6A4_HUMAN,Sca176362,2
SC6A4_HUMAN,Sca2504,1
SC6A4_HUMAN,Sca124035,1
SC6A4_HUMAN,Sca2371,1
SC6A4_HUMAN,Sca47821,1
SC6A4_HUMAN,Sca107149,1
SC6A4_HUMAN,Sca4066,1
SC6A4_HUMAN,Sca3988,4
SC6A4_HUMAN,Sca19471,4
SC6A4_HUMAN,Sca285,4
SC6A4_HUMAN,Sca149664,3
SC6A4_HUMAN,Sca242188,1
SC6A4_HUMAN,Sca120401,1
SC6A4_HUMAN,Sca101077,1
SC6A4_HUMAN,Sca144941,1
SC6A4_HUMAN,Sca246444,1
SC6A4_HUMAN,Sca229590,1
SC6A4_HUMAN,Sca85529,1
SC6A4_HUMAN,Sca104807,1
SC6A4_HUMAN,Sca2043,1
SC6A4_HUMAN,Sca101063,2
SC6A4_HUMAN,Sca26892,1
SC6A4_HUMAN,Sca217042,3
SC6A4_HUMAN,Sca98454,1
SC6A4_HUMAN,Sca143026,1
SC6A4_HUMAN,Sca98458,1
SC6A4_HUMAN,Sca261940,1
SC6A4_HUMAN,Sca71430,1
SC6A4_HUMAN,Sca145642,2
SC6A4_HUMAN,Sca7280,1
SC6A4_HUMAN,Sca78541,1
SC6A4_HUMAN,Sca78570,1
SC6A4_HUMAN,Sca108710,1
SC6A4_HUMAN,Sca101049,1
SC6A4_HUMAN,Sca137892,2
SC6A4_HUMAN,Sca245323,1
SC6A4_HUMAN,Sca246336,1
SC6A4_HUMAN,Sca163606,1
SC6A4_HUMAN,Sca143094,1
SC6A4_HUMAN,Sca204,8
SC6A4_HUMAN,Sca138043,2
SC6A4_HUMAN,Sca111692,1
SC6A4_HUMAN,Sca96015,1
SC6A4_HUMAN,Sca92088,1
SC6A4_HUMAN,Sca19633,1
SC6A4_HUMAN,Sca120008,1
SC6A4_HUMAN,Sca24796,1
SC6A4_HUMAN,Sca79291,1
SC6A4_HUMAN,Sca186832,2
SC6A4_HUMAN,Sca153836,2
SC6A4_HUMAN,Sca930,3
SC6A4_HUMAN,Sca193966,1
SC6A4_HUMAN,Sca101079,1
SC6A4_HUMAN,Sca112955,2
SC6A4_HUMAN,Sca186,2
SC6A4_HUMAN,Sca96018,1
SC6A4_HUMAN,Sca89787,1
SC6A4_HUMAN,Sca101045,1
SC6A4_HUMAN,Sca119173,1
SC6A4_HUMAN,Sca19950,1
SC6A4_HUMAN,Sca153750,1
SC6A4_HUMAN,Sca263,1
SC6A4_HUMAN,Sca246446,1
SC6A4_HUMAN,Sca261871,1
SC6A4_HUMAN,Sca200868,1
SC6A4_HUMAN,Sca186850,1
SC6A4_HUMAN,Sca769,1
SC6A4_HUMAN,Sca52836,1
SC6A4_HUMAN,Sca188277,1
SC6A4_HUMAN,Sca81392,1
SC6A4_HUMAN,Sca235162,1
SC6A4_HUMAN,Sca159818,1
SC6A4_HUMAN,Sca153813,1
SC6A4_HUMAN,Sca201491,1
SC6A4_HUMAN,Sca105503,1
SC6A4_HUMAN,Sca52686,1
SC6A4_HUMAN,Sca24680,1
SC6A4_HUMAN,Sca15242,1
SC6A4_HUMAN,Sca3502,1
SC6A4_HUMAN,Sca3849,1
SC6A4_HUMAN,Sca108682,1
SC6A4_HUMAN,Sca81528,1
SC6A4_HUMAN,Sca1208,1
SC6A4_HUMAN,Sca69997,1
SC6A4_HUMAN,Sca137163,1
SC6A4_HUMAN,Sca193960,1
SC6A4_HUMAN,Sca200887,1
SC6A4_HUMAN,Sca98456,2
SC6A4_HUMAN,Sca153752,2
SC6A4_HUMAN,Sca81598,1
SC6A4_HUMAN,Sca153744,1
SC6A4_HUMAN,Sca186836,1
SC6A4_HUMAN,Sca1458,1
SC6A4_HUMAN,Sca15977,1
SC6A4_HUMAN,Sca217050,1
SC6A4_HUMAN,Sca1430,1
SC6A4_HUMAN,Sca111550,2
SC6A4_HUMAN,Sca164062,2
SC6A4_HUMAN,Sca245319,1
SC6A4_HUMAN,Sca124206,1
SC6A4_HUMAN,Sca124207,1
SC6A4_HUMAN,Sca108865,1
SC6A4_HUMAN,Sca85579,1
SC6A4_HUMAN,Sca144959,1
SC6A4_HUMAN,Sca144986,1
SC6A4_HUMAN,Sca141048,1
SC6A4_HUMAN,Sca142997,2
SC6A4_HUMAN,Sca52937,1
SC6A4_HUMAN,Sca144991,1
SC6A4_HUMAN,Sca193962,1
SC6A4_HUMAN,Sca45919,1
SC6A4_HUMAN,Sca245294,1
SC6A4_HUMAN,Sca10293,1
SC6A4_HUMAN,Sca44462,1
SC6A4_HUMAN,Sca101081,1
SC6A4_HUMAN,Sca138045,1
SC6A4_HUMAN,Sca200891,1
SC6A4_HUMAN,Sca108879,1
SC6A4_HUMAN,Sca101215,1
SC6A4_HUMAN,Sca34250,1
SC6A4_HUMAN,Sca118326,1
SC6A4_HUMAN,Sca196074,1
SC6A4_HUMAN,Sca21318,1
SC6A4_HUMAN,Sca73712,1
SC6A4_HUMAN,Sca87034,1
SC6A4_HUMAN,Sca1412,1
SC6A4_HUMAN,Sca108835,1
SC6A4_HUMAN,Sca83528,1
SC6A4_HUMAN,Sca1166,1
SC6A4_HUMAN,Sca218392,2
SC6A4_HUMAN,Sca5221,1
SC6A4_HUMAN,Sca35839,1
SC6A4_HUMAN,Sca245292,1
SC6A4_HUMAN,Sca200892,1
SC6A4_HUMAN,Sca160710,1
SC6A4_HUMAN,Sca126084,1
SC6A4_HUMAN,Sca83447,1
SC6A4_HUMAN,Sca108063,2
SC6A4_HUMAN,Sca141046,1
SC6A4_HUMAN,Sca200900,1
SC6A4_HUMAN,Sca208680,1
SC6A4_HUMAN,Sca28749,1
SC6A4_HUMAN,Sca104809,1
SC6A4_HUMAN,Sca662,1
SC6A4_HUMAN,Sca37526,1
SC6A4_HUMAN,Sca189239,1
SC6A4_HUMAN,Sca52924,1
SC6A4_HUMAN,Sca41691,1
SC6A4_HUMAN,Sca230434,1
SC6A4_HUMAN,Sca143009,1
SC6A4_HUMAN,Sca144947,1
SC6A4_HUMAN,Sca218397,1
SC6A4_HUMAN,Sca245321,1
SC6A4_HUMAN,Sca71376,1
SC6A4_HUMAN,Sca79005,1
SC6A4_HUMAN,Sca85469,1
SC6A4_HUMAN,Sca150680,1
SC6A4_HUMAN,Sca200889,1
SC6A4_HUMAN,Sca217044,1
SC6A4_HUMAN,Sca153748,1
SC6A4_HUMAN,Sca153830,1
SC6A4_HUMAN,Sca110581,1
SC6A4_HUMAN,Sca193964,1
SC6A4_HUMAN,Sca1996,1
SC6A4_HUMAN,Sca141049,1
SC6A4_HUMAN,Sca105515,1
SC6A4_HUMAN,Sca143050,1
SC6A4_HUMAN,Sca218395,1
SC6A4_HUMAN,Sca43755,1
SC6A4_HUMAN,Sca1858,1
SC6A4_HUMAN,Sca35522,1
SC6A4_HUMAN,Sca238886,1
SC6A4_HUMAN,Sca143430,1
SC6A4_HUMAN,Sca201493,1
S6A12_MOUSE,Sca29607,1
S6A12_HUMAN,Sca1431,1
S6A12_HUMAN,Sca599,1
S6A12_HUMAN,Sca6129,1
SC6A3_RAT,Sca33828,22
SC6A3_RAT,Sca33353,8
SC6A3_RAT,Sca2504,8
SC6A3_RAT,Sca18696,6
SC6A3_RAT,Sca2867,48
SC6A3_RAT,Sca3961,75
SC6A3_RAT,Sca367,92
SC6A3_RAT,Sca779,23
SC6A3_RAT,Sca132395,10
SC6A3_RAT,Sca14835,33
SC6A3_RAT,Sca51086,10
SC6A3_RAT,Sca7,28
SC6A3_RAT,Sca155821,4
SC6A3_RAT,Sca14080,1
SC6A3_RAT,Sca6568,105
SC6A3_RAT,Sca2868,118
SC6A3_RAT,Sca6032,21
SC6A3_RAT,Sca21627,5
SC6A3_RAT,Sca93172,18
SC6A3_RAT,Sca93165,18
SC6A3_RAT,Sca36757,18
SC6A3_RAT,Sca664,1
SC6A3_RAT,Sca323,1
SC6A3_RAT,Sca16308,2
SC6A3_RAT,Sca6558,23
SC6A3_RAT,Sca44104,2
SC6A3_RAT,Sca6,18
SC6A3_RAT,Sca1680,12
SC6A3_RAT,Sca1014,3
SC6A3_RAT,Sca5221,50
SC6A3_RAT,Sca14833,8
SC6A3_RAT,Sca1217,17
SC6A3_RAT,Sca110761,2
SC6A3_RAT,Sca110802,2
SC6A3_RAT,Sca229591,2
SC6A3_RAT,Sca57232,1
SC6A3_RAT,Sca33827,4
SC6A3_RAT,Sca5669,3
SC6A3_RAT,Sca35839,1
SC6A3_RAT,Sca57503,2
SC6A3_RAT,Sca19471,1
SC6A3_RAT,Sca285,1
SC6A3_RAT,Sca51087,9
SC6A3_RAT,Sca3971,7
SC6A3_RAT,Sca150,8
SC6A3_RAT,Sca110720,6
SC6A3_RAT,Sca75173,6
SC6A3_RAT,Sca12549,1
SC6A3_RAT,Sca10556,3
SC6A3_RAT,Sca2093,2
SC6A3_RAT,Sca12583,1
SC6A3_RAT,Sca62663,1
SC6A3_RAT,Sca231350,1
SC6A3_RAT,Sca62685,1
SC6A3_RAT,Sca5876,9
SC6A3_RAT,Sca275,9
SC6A3_RAT,Sca33436,5
SC6A3_RAT,Sca48711,4
SC6A3_RAT,Sca21626,7
SC6A3_RAT,Sca155813,1
SC6A3_RAT,Sca28235,2
SC6A3_RAT,Sca3092,2
SC6A3_RAT,Sca35824,3
SC6A3_RAT,Sca231321,6
SC6A3_RAT,Sca7281,2
SC6A3_RAT,Sca103116,2
SC6A3_RAT,Sca3091,2
SC6A3_RAT,Sca62603,1
SC6A3_RAT,Sca73304,17
SC6A3_RAT,Sca2866,15
SC6A3_RAT,Sca136039,7
SC6A3_RAT,Sca946,7
SC6A3_RAT,Sca13497,1
SC6A3_RAT,Sca85177,4
SC6A3_RAT,Sca62585,1
SC6A3_RAT,Sca155817,1
SC6A3_RAT,Sca145619,1
SC6A3_RAT,Sca104903,1
SC6A3_RAT,Sca92088,1
SC6A3_RAT,Sca19633,1
SC6A3_RAT,Sca85054,2
SC6A3_RAT,Sca110763,1
SC6A3_RAT,Sca85837,3
SC6A3_RAT,Sca3988,3
SC6A3_RAT,Sca43755,1
SC6A3_RAT,Sca2918,1
SC6A3_RAT,Sca5527,3
SC6A3_RAT,Sca24473,1
SC6A3_RAT,Sca30289,6
SC6A3_RAT,Sca96,16
SC6A3_RAT,Sca157047,1
SC6A3_RAT,Sca81397,2
SC6A3_RAT,Sca110759,1
SC6A3_RAT,Sca186,2
SC6A3_RAT,Sca10558,2
SC6A3_RAT,Sca75255,1
SC6A3_RAT,Sca61682,1
SC6A3_RAT,Sca5529,3
SC6A3_RAT,Sca10586,2
SC6A3_RAT,Sca99903,2
SC6A3_RAT,Sca3176,3
SC6A3_RAT,Sca44290,1
SC6A3_RAT,Sca110733,1
SC6A3_RAT,Sca110723,1
SC6A3_RAT,Sca16309,3
SC6A3_RAT,Sca54464,1
SC6A3_RAT,Sca62605,1
SC6A3_RAT,Sca51917,1
SC6A3_RAT,Sca136442,1
SC6A3_RAT,Sca73359,1
SC6A3_RAT,Sca231348,1
SC6A3_RAT,Sca103113,1
SC6A3_RAT,Sca92884,1
SC6A3_RAT,Sca62666,1
SC6A3_RAT,Sca61679,1
SC6A3_RAT,Sca161215,2
SC6A3_RAT,Sca62733,1
SC6A3_RAT,Sca182126,1
SC6A3_RAT,Sca229590,1
SC6A3_RAT,Sca6555,2
SC6A3_RAT,Sca91577,3
SC6A3_RAT,Sca48580,3
SC6A3_RAT,Sca18697,3
SC6A3_RAT,Sca92089,1
SC6A3_RAT,Sca40047,1
SC6A3_RAT,Sca61676,1
SC6A3_RAT,Sca73355,1
SC6A3_RAT,Sca161213,1
SC6A3_RAT,Sca2067,1
SC6A3_RAT,Sca62671,1
SC6A3_RAT,Sca54500,1
SC6A3_RAT,Sca131665,1
SC6A3_RAT,Sca231324,1
SC6A3_RAT,Sca27926,1
SC6A3_RAT,Sca24624,2
SC6A3_RAT,Sca16369,1
SC6A3_RAT,Sca204,3
SC6A3_RAT,Sca158830,2
SC6A3_RAT,Sca27219,1
SC6A3_RAT,Sca14954,1
SC6A3_RAT,Sca12947,1
SC6A3_RAT,Sca60551,1
SC6A3_RAT,Sca25553,1
SC6A3_RAT,Sca3175,1
SC6A3_RAT,Sca229593,1
SC6A3_RAT,Sca73426,1
SC6A3_RAT,Sca54201,1
SC6A3_RAT,Sca27593,1
SC6A3_RAT,Sca155826,1
SC6A3_RAT,Sca37419,1
SC6A3_RAT,Sca79495,1
SC6A3_RAT,Sca78628,1
SC6A3_RAT,Sca155809,1
SC6A3_RAT,Sca30348,1
SC6A3_RAT,Sca148522,1
SC6A3_RAT,Sca36632,1
SC6A3_RAT,Sca30543,1
SC6A3_MOUSE,Sca57838,1
SC6A3_MOUSE,Sca157047,1
SC6A3_MOUSE,Sca2504,1
SC6A3_MOUSE,Sca27590,2
SC6A3_MOUSE,Sca250487,1
SC6A3_HUMAN,Sca2424,1
SC6A3_HUMAN,Sca339,11
SC6A3_HUMAN,Sca93172,19
SC6A3_HUMAN,Sca93165,19
SC6A3_HUMAN,Sca36757,19
SC6A3_HUMAN,Sca367,71
SC6A3_HUMAN,Sca157046,27
SC6A3_HUMAN,Sca683,13
SC6A3_HUMAN,Sca102386,12
SC6A3_HUMAN,Sca855,2
SC6A3_HUMAN,Sca1217,16
SC6A3_HUMAN,Sca217967,2
SC6A3_HUMAN,Sca246444,1
SC6A3_HUMAN,Sca6205,15
SC6A3_HUMAN,Sca85516,1
SC6A3_HUMAN,Sca3961,12
SC6A3_HUMAN,Sca7,76
SC6A3_HUMAN,Sca245296,8
SC6A3_HUMAN,Sca4718,42
SC6A3_HUMAN,Sca110720,25
SC6A3_HUMAN,Sca75173,31
SC6A3_HUMAN,Sca6568,93
SC6A3_HUMAN,Sca2868,94
SC6A3_HUMAN,Sca89787,1
SC6A3_HUMAN,Sca157047,19
SC6A3_HUMAN,Sca36592,3
SC6A3_HUMAN,Sca18698,3
SC6A3_HUMAN,Sca18688,3
SC6A3_HUMAN,Sca144956,1
SC6A3_HUMAN,Sca157197,3
SC6A3_HUMAN,Sca6,25
SC6A3_HUMAN,Sca245299,2
SC6A3_HUMAN,Sca11922,7
SC6A3_HUMAN,Sca230434,1
SC6A3_HUMAN,Sca71687,7
SC6A3_HUMAN,Sca6558,16
SC6A3_HUMAN,Sca255,34
SC6A3_HUMAN,Sca4247,9
SC6A3_HUMAN,Sca101060,1
SC6A3_HUMAN,Sca3391,4
SC6A3_HUMAN,Sca5293,18
SC6A3_HUMAN,Sca176362,10
SC6A3_HUMAN,Sca3176,1
SC6A3_HUMAN,Sca779,10
SC6A3_HUMAN,Sca144986,1
SC6A3_HUMAN,Sca622,24
SC6A3_HUMAN,Sca131,25
SC6A3_HUMAN,Sca245298,1
SC6A3_HUMAN,Sca664,51
SC6A3_HUMAN,Sca323,54
SC6A3_HUMAN,Sca10293,1
SC6A3_HUMAN,Sca44462,1
SC6A3_HUMAN,Sca2867,7
SC6A3_HUMAN,Sca2504,6
SC6A3_HUMAN,Sca5130,4
