"","TargetName","Scaffold","MolNum"
"3833","KCNH2_HUMAN","Sca189752",15
"3834","PIM1_HUMAN","Sca189884",2
"3835","CALRL_RAT","Sca189892",2
"3836","CALRL_HUMAN","Sca189892",3
"3837","OPRD_MOUSE","Sca1899",5
"3838","OPRK_MOUSE","Sca1899",5
"3839","OPRK_HUMAN","Sca1899",5
"3840","OPRM_RAT","Sca1899",12
"3841","OPRM_MOUSE","Sca1899",10
"3842","OPRM_HUMAN","Sca1899",7
"3843","GCR_HUMAN","Sca189920",36
"3844","PRGR_HUMAN","Sca189920",4
"3845","CP3A4_HUMAN","Sca189940",1
"3846","GCR_HUMAN","Sca189940",7
"3847","CP2CJ_HUMAN","Sca189940",1
"3848","PRGR_HUMAN","Sca189940",2
"3849","PDE7A_HUMAN","Sca189985",41
"3850","PDE4A_HUMAN","Sca189985",20
"3851","CEGT_HUMAN","Sca190021",3
"3852","GPR35_HUMAN","Sca190149",1
"3853","MCHR1_RAT","Sca190160",7
"3854","MCHR1_HUMAN","Sca190160",15
"3855","BAD_HUMAN","Sca190303",3
"3856","PIM1_HUMAN","Sca190303",24
"3857","PIM2_HUMAN","Sca190303",24
"3858","ADA2B_HUMAN","Sca1907",1
"3859","ADA2C_HUMAN","Sca1907",1
"3860","ADA2A_HUMAN","Sca1907",1
"3861","5HT1D_HUMAN","Sca1907",1
"3862","GCR_RAT","Sca190737",2
"3863","GCR_HUMAN","Sca190737",8
"3864","GSK3B_HUMAN","Sca190774",12
"3865","GSK3A_HUMAN","Sca190774",13
"3866","5HT1A_RAT","Sca190790",2
"3867","5HT1A_HUMAN","Sca190790",1
"3868","5HT7R_HUMAN","Sca190790",3
"3869","5HT2A_HUMAN","Sca190790",1
"3870","5HT6R_HUMAN","Sca190790",2
"3871","5HT1A_RAT","Sca190792",3
"3872","5HT1A_HUMAN","Sca190792",1
"3873","5HT7R_HUMAN","Sca190792",5
"3874","5HT2A_RAT","Sca190792",2
"3875","5HT2A_HUMAN","Sca190792",1
"3876","5HT6R_HUMAN","Sca190792",2
"3877","5HT1A_RAT","Sca190796",1
"3878","5HT7R_HUMAN","Sca190796",1
"3879","5HT6R_HUMAN","Sca190796",1
"3880","GRM4_RAT","Sca190941",4
"3881","GRM4_HUMAN","Sca190941",7
"3882","CXCR3_HUMAN","Sca190948",32
"3883","CP17A_RAT","Sca191027",8
"3884","ERBB4_HUMAN","Sca19114",6
"3885","EGFR_HUMAN","Sca19114",10
"3886","ERBB2_HUMAN","Sca19114",11
"3887","FAK1_HUMAN","Sca191516",12
"3888","JAK2_HUMAN","Sca191516",17
"3889","5HT1A_RAT","Sca191616",2
"3890","5HT7R_RAT","Sca191616",1
"3891","5HT2A_RAT","Sca191616",1
"3892","5HT4R_RAT","Sca191616",1
"3893","5HT1A_RAT","Sca191618",1
"3894","5HT7R_RAT","Sca191618",1
"3895","5HT4R_RAT","Sca191618",1
"3896","PE2R1_HUMAN","Sca19173",1
"3897","PPARA_HUMAN","Sca19173",1
"3898","GP119_RAT","Sca192006",2
"3899","GP119_HUMAN","Sca192006",2
"3900","KSYK_HUMAN","Sca192006",1
"3901","SC6A9_RAT","Sca192038",1
"3902","FLT3_HUMAN","Sca192249",5
"3903","CP2D6_HUMAN","Sca192249",1
"3904","JAK2_HUMAN","Sca192249",5
"3905","CDK2_HUMAN","Sca192249",1
"3906","GLR_HUMAN","Sca192262",22
"3907","PE2R4_MOUSE","Sca192330",6
"3908","PE2R3_MOUSE","Sca192330",4
"3909","PE2R2_MOUSE","Sca192330",6
"3910","MCHR2_HUMAN","Sca192396",1
"3911","ALK_HUMAN","Sca192443",27
"3912","FAK1_HUMAN","Sca192443",1
"3913","JAK2_HUMAN","Sca192443",1
"3914","MMP12_HUMAN","Sca192704",5
"3915","KCNH2_HUMAN","Sca192740",2
"3916","5HT6R_RAT","Sca192740",8
"3917","5HT6R_HUMAN","Sca192740",12
"3918","5HT6R_RAT","Sca192743",1
"3919","5HT6R_HUMAN","Sca192743",1
"3920","KDM1A_HUMAN","Sca192943",1
"3921","5HT1B_RAT","Sca19306",1
"3922","5HT1B_RAT","Sca19307",3
"3923","5HT2B_HUMAN","Sca19307",2
"3924","5HT2A_HUMAN","Sca19307",1
"3925","NPBW1_MOUSE","Sca193367",11
"3926","NPBW1_HUMAN","Sca193367",1
"3927","CA2D1_HUMAN","Sca19341",24
"3928","NPBW1_MOUSE","Sca193427",4
"3929","OPRD_HUMAN","Sca19345",1
"3930","OPRK_HUMAN","Sca19345",1
"3931","OPRM_RAT","Sca19345",1
"3932","OXYR_HUMAN","Sca1935",1
"3933","PE2R1_HUMAN","Sca1935",7
"3934","P2RX7_HUMAN","Sca1935",1
"3935","HCAR2_HUMAN","Sca1935",1
"3936","FLT3_HUMAN","Sca193673",6
"3937","JAK2_HUMAN","Sca193673",6
"3938","5HT1A_RAT","Sca1937",1
"3939","5HT7R_RAT","Sca1937",1
"3940","DRD2_RAT","Sca1937",1
"3941","PDE9A_HUMAN","Sca19378",2
"3942","PDE5A_HUMAN","Sca19378",1
"3943","SC6A4_HUMAN","Sca1939",1
"3944","ACM1_HUMAN","Sca1939",1
"3945","PAK4_HUMAN","Sca1939",1
"3946","DRD2_HUMAN","Sca1939",1
"3947","GSK3B_HUMAN","Sca1939",1
"3948","DRD3_HUMAN","Sca193909",1
"3949","DRD4_RAT","Sca193909",1
"3950","HRH1_HUMAN","Sca193962",1
"3951","SC6A4_HUMAN","Sca193962",1
"3952","5HT1A_HUMAN","Sca193962",1
"3953","5HT2A_HUMAN","Sca193962",1
"3954","DRD3_HUMAN","Sca193962",1
"3955","DRD4_RAT","Sca193962",1
"3956","HRH1_HUMAN","Sca193964",1
"3957","SC6A4_HUMAN","Sca193964",1
"3958","5HT1A_HUMAN","Sca193964",1
"3959","SC6A4_HUMAN","Sca193966",1
"3960","5HT7R_HUMAN","Sca193966",1
"3961","DRD3_HUMAN","Sca193966",1
"3962","DRD4_RAT","Sca193966",1
"3963","DRD3_HUMAN","Sca194069",1
"3964","DRD4_RAT","Sca194069",1
"3965","DRD2_HUMAN","Sca194069",1
"3966","HRH1_HUMAN","Sca194072",1
"3967","DRD3_HUMAN","Sca194072",1
"3968","DRD4_RAT","Sca194072",1
"3969","DRD2_HUMAN","Sca194072",1
"3970","ADA1D_HUMAN","Sca194092",2
"3971","5HT1A_HUMAN","Sca194092",2
"3972","DYR1A_RAT","Sca194107",7
"3973","5HT2A_RAT","Sca19421",19
"3974","DRD4_HUMAN","Sca19421",19
"3975","5HT1A_HUMAN","Sca194312",1
"3976","5HT7R_HUMAN","Sca194312",3
"3977","5HT2A_RAT","Sca194312",1
"3978","5HT2A_HUMAN","Sca194312",1
"3979","5HT6R_HUMAN","Sca194312",1
"3980","LGMN_MOUSE","Sca194344",1
"3981","KCNH2_HUMAN","Sca194384",1
"3982","ACHA7_RAT","Sca194384",10
"3983","5HT3A_HUMAN","Sca194384",2
"3984","S1PR1_RAT","Sca194776",1
"3985","S1PR1_HUMAN","Sca194776",1
"3986","CP3A4_HUMAN","Sca194796",18
"3987","KCNH2_HUMAN","Sca194902",1
"3988","DPP4_HUMAN","Sca194902",2
"3989","JAK1_HUMAN","Sca19498",1
"3990","JAK3_HUMAN","Sca19498",1
"3991","GSK3B_HUMAN","Sca19498",1
"3992","KCNH2_HUMAN","Sca195016",1
"3993","CP2D6_HUMAN","Sca195016",1
"3994","PIM1_HUMAN","Sca195016",8
"3995","AA1R_HUMAN","Sca195098",12
"3996","AA2BR_HUMAN","Sca195098",15
"3997","S1PR2_HUMAN","Sca195141",1
"3998","ADA2B_HUMAN","Sca195150",1
"3999","ADA2C_HUMAN","Sca195150",2
"4000","ADA2A_HUMAN","Sca195150",2
"4001","5HT1A_HUMAN","Sca195150",2
"4002","MAPK5_HUMAN","Sca195200",1
"4003","HDAC6_HUMAN","Sca19521",3
"4004","CNR2_HUMAN","Sca19521",3
"4005","CNR1_HUMAN","Sca19521",2
"4006","ADA2A_HUMAN","Sca195266",2
"4007","KCNH2_HUMAN","Sca195290",1
"4008","GHSR_HUMAN","Sca195290",2
"4009","PE2R4_MOUSE","Sca195370",6
"4010","PE2R2_MOUSE","Sca195370",6
"4011","PDE10_RAT","Sca195392",25
"4012","PDE6A_HUMAN","Sca195392",1
"4013","PDE5A_HUMAN","Sca195392",1
"4014","KCNH2_HUMAN","Sca195439",1
"4015","OPRD_HUMAN","Sca195439",2
"4016","OPRK_HUMAN","Sca195439",2
"4017","OPRM_HUMAN","Sca195439",4
"4018","LOX5_HUMAN","Sca195508",15
"4019","HYES_HUMAN","Sca195508",12
"4020","CY24B_HUMAN","Sca19551",1
"4021","5HT1F_HUMAN","Sca19555",1
"4022","5HT1A_HUMAN","Sca19555",1
"4023","PLK1_HUMAN","Sca195659",2
"4024","PLK3_HUMAN","Sca195659",2
"4025","NPBW1_HUMAN","Sca195731",15
"4026","FLT3_HUMAN","Sca195767",1
"4027","VGFR2_HUMAN","Sca195767",1
"4028","JAK1_HUMAN","Sca195767",1
"4029","AURKA_HUMAN","Sca195767",1
"4030","PTN1_HUMAN","Sca19577",1
"4031","NR1D1_HUMAN","Sca19577",3
"4032","CNR2_HUMAN","Sca19577",1
"4033","CNR1_HUMAN","Sca19577",1
"4034","KPCT_HUMAN","Sca195837",16
"4035","KPCD_HUMAN","Sca195837",2
"4036","KPCE_HUMAN","Sca195837",1
"4037","KPCB_HUMAN","Sca195837",1
"4038","JAK2_HUMAN","Sca19585",5
"4039","TYK2_HUMAN","Sca19585",1
"4040","JAK1_HUMAN","Sca19585",5
"4041","JAK3_HUMAN","Sca19585",1
"4042","EGFR_HUMAN","Sca19585",8
"4043","LCK_HUMAN","Sca195921",3
"4044","SRC_HUMAN","Sca195921",2
"4045","TIE2_HUMAN","Sca195921",1
"4046","CHK1_HUMAN","Sca195970",1
"4047","MAPK2_HUMAN","Sca195970",1
"4048","KS6A3_HUMAN","Sca19608",1
"4049","PDPK1_HUMAN","Sca19608",1
"4050","BCL2_HUMAN","Sca196086",1
"4051","MCL1_HUMAN","Sca196086",5
"4052","EF2K_HUMAN","Sca196124",2
"4053","AOFA_HUMAN","Sca19614",13
"4054","AOFB_HUMAN","Sca19614",14
"4055","SC6A4_HUMAN","Sca19633",1
"4056","SC6A3_RAT","Sca19633",1
"4057","SC6A3_HUMAN","Sca19633",1
"4058","IRAK4_HUMAN","Sca196421",1
"4059","LCK_HUMAN","Sca196421",1
"4060","MK01_HUMAN","Sca196421",1
"4061","AURKA_HUMAN","Sca196421",4
"4062","AURKB_HUMAN","Sca196421",5
"4063","KPCD_HUMAN","Sca19654",2
"4064","KPCB_HUMAN","Sca19654",1
"4065","CATL1_HUMAN","Sca196616",9
"4066","PDE3A_HUMAN","Sca196653",1
"4067","PDE3B_HUMAN","Sca196653",2
"4068","MET_HUMAN","Sca196653",30
"4069","IRAK4_HUMAN","Sca196776",4
"4070","PIM1_HUMAN","Sca196776",2
"4071","PIM2_HUMAN","Sca196776",1
"4072","CNR2_RAT","Sca196817",5
"4073","CNR2_HUMAN","Sca196817",5
"4074","CNR1_RAT","Sca196817",2
"4075","P2RX3_HUMAN","Sca196852",2
"4076","TRPV1_HUMAN","Sca196959",1
"4077","C11B2_HUMAN","Sca196959",1
"4078","C11B1_HUMAN","Sca196959",1
"4079","AOFB_HUMAN","Sca1970",16
"4080","PAR1_HUMAN","Sca197322",23
"4081","AA1R_RAT","Sca197393",1
"4082","AA1R_HUMAN","Sca197393",6
"4083","AA3R_HUMAN","Sca197393",5
"4084","CP1A1_RAT","Sca197458",8
"4085","ACKR3_HUMAN","Sca197498",13
"4086","V1AR_RAT","Sca19756",2
"4087","OPRD_MOUSE","Sca197566",25
"4088","OPRM_MOUSE","Sca197566",25
"4089","PDE3A_HUMAN","Sca197766",9
"4090","PDE7A_HUMAN","Sca197766",1
"4091","PDE10_HUMAN","Sca197766",25
"4092","PIM1_HUMAN","Sca197887",21
"4093","PIM2_HUMAN","Sca197887",21
"4094","5HT2B_HUMAN","Sca19795",5
"4095","5HT2C_HUMAN","Sca19795",7
"4096","KPCD_HUMAN","Sca19814",2
"4097","KPCE_HUMAN","Sca19814",1
"4098","LYN_HUMAN","Sca198170",1
"4099","TYRO3_HUMAN","Sca198170",20
"4100","TYRO3_HUMAN","Sca198171",4
"4101","CNR2_HUMAN","Sca198377",15
"4102","CNR1_MOUSE","Sca198377",1
"4103","CNR1_HUMAN","Sca198377",15
"4104","AA1R_RAT","Sca19841",1
"4105","AA1R_HUMAN","Sca19841",1
"4106","PDE7A_HUMAN","Sca198530",5
"4107","PDE7B_HUMAN","Sca198530",1
"4108","CHLE_HUMAN","Sca198532",16
"4109","ACES_HUMAN","Sca198532",16
"4110","5HT6R_HUMAN","Sca198676",1
"4111","CNR2_HUMAN","Sca198676",4
"4112","CNR1_HUMAN","Sca198676",4
"4113","PCP_MOUSE","Sca198837",21
"4114","PCP_HUMAN","Sca198837",24
"4115","PIM3_HUMAN","Sca19888",5
"4116","CAH9_HUMAN","Sca19888",1
"4117","CAH2_HUMAN","Sca19888",1
"4118","CAH12_HUMAN","Sca19888",1
"4119","PIM1_HUMAN","Sca19888",5
"4120","PIM2_HUMAN","Sca19888",3
"4121","GRM4_HUMAN","Sca198893",13
"4122","UFO_HUMAN","Sca198920",5
"4123","AA1R_HUMAN","Sca199219",1
"4124","GSK3B_HUMAN","Sca199219",5
"4125","TGFR1_MOUSE","Sca199266",6
"4126","RAF1_HUMAN","Sca199309",1
"4127","ARAF_HUMAN","Sca199309",1
"4128","BRAF_HUMAN","Sca199309",1
"4129","CCR2_MOUSE","Sca199368",1
"4130","CCR2_RAT","Sca199368",1
"4131","CCR2_HUMAN","Sca199368",1
"4132","SC6A4_HUMAN","Sca19950",1
"4133","SC6A2_HUMAN","Sca19950",12
"4134","OPRM_HUMAN","Sca19950",1
"4135","OPRX_HUMAN","Sca19950",1
"4136","EP300_HUMAN","Sca199590",1
"4137","BRAF_HUMAN","Sca199590",1
"4138","ATR_HUMAN","Sca199619",21
"4139","MTOR_HUMAN","Sca199619",3
"4140","S12A5_RAT","Sca199649",1
"4141","CHLE_MOUSE","Sca19965",2
"4142","ADA1A_RAT","Sca19967",3
"4143","ADA1A_HUMAN","Sca19967",4
"4144","ADA1B_HUMAN","Sca19967",4
"4145","ADA1D_HUMAN","Sca19967",8
"4146","5HT1A_RAT","Sca19967",1
"4147","BACE1_HUMAN","Sca199733",24
"4148","CP3A4_HUMAN","Sca199733",9
"4149","BACE1_HUMAN","Sca199734",22
"4150","CATD_HUMAN","Sca199734",2
"4151","CP3A4_HUMAN","Sca199734",3
"4152","FA10_HUMAN","Sca19978",4
"4153","5HT7R_HUMAN","Sca19978",1
"4154","SO1B3_HUMAN","Sca1999",1
"4155","5HT2C_HUMAN","Sca199926",10
"4156","MCHR1_RAT","Sca199926",1
"4157","MCHR1_HUMAN","Sca199926",16
"4158","E2AK3_HUMAN","Sca200110",1
"4159","MET_HUMAN","Sca200110",1
"4160","TRXR1_RAT","Sca200393",6
"4161","OPRD_RAT","Sca200420",1
"4162","OPRD_MOUSE","Sca200420",1
"4163","CALRL_MOUSE","Sca200482",1
"4164","CALRL_RAT","Sca200482",5
"4165","CALRL_HUMAN","Sca200482",2
"4166","CHLE_MOUSE","Sca20051",16
"4167","CHLE_HUMAN","Sca20051",1
"4168","ACES_MOUSE","Sca20051",2
"4169","ACES_HUMAN","Sca20051",1
"4170","PE2R4_MOUSE","Sca200544",6
"4171","PE2R1_MOUSE","Sca200544",2
"4172","PE2R2_MOUSE","Sca200544",6
"4173","KPCD_HUMAN","Sca20067",1
"4174","KPCL_HUMAN","Sca20067",1
"4175","KPCB_HUMAN","Sca20067",5
"4176","KIT_MOUSE","Sca200827",3
"4177","KIT_HUMAN","Sca200827",1
"4178","CSF1R_MOUSE","Sca200827",1
"4179","PGFRB_MOUSE","Sca200827",3
"4180","RET_MOUSE","Sca200827",1
"4181","KIT_MOUSE","Sca200839",2
"4182","PGFRB_MOUSE","Sca200839",1
"4183","RET_MOUSE","Sca200839",2
"4184","KPCL_HUMAN","Sca20085",1
"4185","KPCB_HUMAN","Sca20085",1
"4186","SC6A4_HUMAN","Sca200870",1
"4187","5HT1A_HUMAN","Sca200870",1
"4188","5HT7R_HUMAN","Sca200870",1
"4189","DRD4_RAT","Sca200870",1
"4190","DRD2_HUMAN","Sca200870",1
"4191","SC6A4_HUMAN","Sca200887",1
"4192","5HT1A_HUMAN","Sca200887",1
"4193","5HT7R_HUMAN","Sca200887",1
"4194","5HT2A_HUMAN","Sca200887",1
"4195","DRD4_RAT","Sca200887",1
"4196","DRD2_HUMAN","Sca200887",1
"4197","SC6A4_HUMAN","Sca200889",1
"4198","5HT1A_HUMAN","Sca200889",2
"4199","DRD4_RAT","Sca200889",2
"4200","SC6A4_HUMAN","Sca200891",1
"4201","5HT1A_HUMAN","Sca200891",1
"4202","5HT7R_HUMAN","Sca200891",1
"4203","DRD2_HUMAN","Sca200891",1
"4204","5HT1A_HUMAN","Sca200895",1
"4205","5HT7R_HUMAN","Sca200895",1
"4206","DRD4_RAT","Sca200895",1
"4207","DRD2_HUMAN","Sca200895",1
"4208","SC6A4_HUMAN","Sca200903",1
"4209","5HT1A_HUMAN","Sca200903",1
"4210","5HT7R_HUMAN","Sca200903",1
"4211","DRD4_RAT","Sca200903",1
"4212","KCNH2_HUMAN","Sca200989",3
"4213","EGLN1_HUMAN","Sca200989",1
"4214","M3K8_HUMAN","Sca201",2
"4215","GCR_HUMAN","Sca201",1
"4216","SIR2_HUMAN","Sca201",1
"4217","SIR1_HUMAN","Sca201",1
"4218","DYR1A_RAT","Sca201040",1
"4219","CLK1_MOUSE","Sca201040",2
"4220","CLK1_MOUSE","Sca201043",2
"4221","ADA1A_RAT","Sca20108",1
"4222","5HT1A_RAT","Sca20108",1
"4223","CEGT_HUMAN","Sca20120",1
"4224","SC6A9_HUMAN","Sca20120",2
"4225","PGH2_HUMAN","Sca20120",2
"4226","DYR_HUMAN","Sca20120",2
"4227","EGLN1_HUMAN","Sca201264",17
"4228","TRPV1_HUMAN","Sca20129",1
"4229","DRD2_HUMAN","Sca20129",1
"4230","ANDR_HUMAN","Sca20129",4
"4231","HDAC6_HUMAN","Sca201311",1
"4232","GRM5_HUMAN","Sca201311",6
"4233","ANM1_HUMAN","Sca201465",1
"4234","CAC1B_RAT","Sca201507",1
"4235","KCNH2_HUMAN","Sca201507",1
"4236","OPRD_HUMAN","Sca201639",1
"4237","OPRM_RAT","Sca201639",1
"4238","OPRM_HUMAN","Sca201639",2
"4239","CAC1C_RAT","Sca201920",7
"4240","PK3CB_HUMAN","Sca201957",2
"4241","JAK2_HUMAN","Sca201957",3
"4242","JAK1_HUMAN","Sca201957",1
"4243","S27A1_MOUSE","Sca202253",6
"4244","S27A1_HUMAN","Sca202253",7
"4245","ACES_HUMAN","Sca2023",6
"4246","SC6A4_HUMAN","Sca2023",2
"4247","RARA_HUMAN","Sca2023",1
"4248","RARB_HUMAN","Sca2023",1
"4249","RARG_HUMAN","Sca2023",1
"4250","SSR2_HUMAN","Sca20230",8
"4251","SSR3_HUMAN","Sca20230",8
"4252","SSR4_HUMAN","Sca20230",8
"4253","SSR5_HUMAN","Sca20230",9
"4254","RN5A_HUMAN","Sca202316",3
"4255","PGH2_HUMAN","Sca2024",1
"4256","RARA_HUMAN","Sca2024",1
"4257","RARG_HUMAN","Sca2024",1
"4258","SCN9A_MOUSE","Sca202449",2
"4259","MDM2_HUMAN","Sca202469",36
"4260","CP3A4_HUMAN","Sca202470",1
"4261","MDM2_HUMAN","Sca202470",40
"4262","MCHR1_RAT","Sca202518",8
"4263","5HT1A_RAT","Sca20268",2
"4264","5HT1A_HUMAN","Sca20268",1
"4265","5HT2A_HUMAN","Sca20268",1
"4266","DRD2_RAT","Sca20268",2
"4267","DRD2_HUMAN","Sca20268",1
"4268","CNR1_HUMAN","Sca20279",1
"4269","ECE1_HUMAN","Sca20279",1
"4270","FLT3_HUMAN","Sca202914",1
"4271","CSK21_HUMAN","Sca202914",1
"4272","CSK21_HUMAN","Sca202916",10
"4273","HIPK2_HUMAN","Sca202916",1
"4274","GSK3B_HUMAN","Sca202916",1
"4275","CP1A2_HUMAN","Sca202916",1
"4276","CSK21_HUMAN","Sca202917",2
"4277","HIPK2_HUMAN","Sca202917",1
"4278","HIPK2_HUMAN","Sca202922",1
"4279","GSK3B_HUMAN","Sca202922",1
"4280","CSK21_HUMAN","Sca202938",4
"4281","HIPK2_HUMAN","Sca202938",1
"4282","GSK3B_HUMAN","Sca202938",1
"4283","FAK1_HUMAN","Sca202996",11
"4284","JAK2_HUMAN","Sca202996",34
"4285","JAK1_HUMAN","Sca202996",1
"4286","JAK3_HUMAN","Sca202996",23
"4287","ACM2_RAT","Sca203",1
"4288","ACM4_RAT","Sca203",3
"4289","ACM4_HUMAN","Sca203",12
"4290","ACM1_RAT","Sca203",1
"4291","CP3A4_HUMAN","Sca203002",1
"4292","JAK2_HUMAN","Sca203002",1
"4293","JAK3_HUMAN","Sca203002",1
"4294","FLT3_HUMAN","Sca203085",4
"4295","VGFR2_HUMAN","Sca203085",3
"4296","VGFR1_HUMAN","Sca203085",2
"4297","SC5A1_HUMAN","Sca203282",3
"4298","MMP13_HUMAN","Sca203388",5
"4299","MMP8_HUMAN","Sca203388",3
"4300","LOX5_HUMAN","Sca2034",2
"4301","THAS_HUMAN","Sca2034",1
"4302","DRD2_HUMAN","Sca2034",1
"4303","OPRD_HUMAN","Sca2034",4
"4304","OPRM_HUMAN","Sca2034",2
"4305","AA1R_MOUSE","Sca203430",2
"4306","AA1R_HUMAN","Sca203430",1
"4307","AA3R_MOUSE","Sca203430",12
"4308","AA3R_HUMAN","Sca203430",19
"4309","GHSR_HUMAN","Sca203544",1
"4310","SCN9A_HUMAN","Sca203544",6
"4311","KCNH2_HUMAN","Sca203577",2
"4312","SSR3_HUMAN","Sca203577",6
"4313","TESK1_HUMAN","Sca203812",1
"4314","LIMK1_HUMAN","Sca203812",11
"4315","LIMK2_HUMAN","Sca203812",10
"4316","PDE8B_HUMAN","Sca203825",16
"4317","PDE2A_HUMAN","Sca203850",15
"4318","PDE10_HUMAN","Sca203850",23
"4319","PDE8A_HUMAN","Sca203879",1
"4320","PDE8B_HUMAN","Sca203879",4
"4321","CP3A4_HUMAN","Sca203980",1
"4322","CP2D6_HUMAN","Sca203980",1
"4323","CATS_HUMAN","Sca203980",1
"4324","CATK_HUMAN","Sca203980",2
"4325","VGFR2_HUMAN","Sca204040",6
"4326","AURKB_HUMAN","Sca204040",6
"4327","HDAC6_HUMAN","Sca2041",1
"4328","KDM1A_HUMAN","Sca2041",1
"4329","DPP8_HUMAN","Sca2041",1
"4330","DPP9_HUMAN","Sca2041",1
"4331","OPRK_RAT","Sca2041",2
"4332","VIPR2_HUMAN","Sca20422",9
"4333","VIPR1_HUMAN","Sca20422",2
"4334","OPRX_HUMAN","Sca204278",29
"4335","SSR3_HUMAN","Sca20448",2
"4336","SSR1_HUMAN","Sca20448",4
"4337","PE2R3_MOUSE","Sca20457",1
"4338","PE2R3_HUMAN","Sca20457",4
"4339","PE2R1_HUMAN","Sca20457",1
"4340","ACK1_MOUSE","Sca204601",1
"4341","ACK1_HUMAN","Sca204601",1
"4342","VGFR2_HUMAN","Sca204638",11
"4343","INSR_HUMAN","Sca204638",1
"4344","IGF1R_HUMAN","Sca204638",2
"4345","FGFR1_HUMAN","Sca204638",14
"4346","IGF1R_HUMAN","Sca204654",1
"4347","FGFR1_HUMAN","Sca204654",1
"4348","MK11_MOUSE","Sca204735",10
"4349","MK14_MOUSE","Sca204735",10
"4350","LCK_HUMAN","Sca20474",1
"4351","VGFR2_HUMAN","Sca20474",1
"4352","GRM5_RAT","Sca20474",4
"4353","TIE2_HUMAN","Sca20474",1
"4354","PPIA_HUMAN","Sca20475",20
"4355","PE2R4_MOUSE","Sca20475",3
"4356","PE2R3_MOUSE","Sca20475",3
"4357","MK14_HUMAN","Sca20475",1
"4358","LT4R1_HUMAN","Sca20475",1
"4359","MET_HUMAN","Sca20475",2
"4360","AA1R_MOUSE","Sca204826",1
"4361","AA3R_RAT","Sca204826",1
"4362","AA3R_MOUSE","Sca204826",1
"4363","AA3R_HUMAN","Sca204826",1
"4364","GCR_HUMAN","Sca204878",2
"4365","PRGR_HUMAN","Sca204878",2
"4366","ESR2_HUMAN","Sca204878",1
"4367","ESR1_HUMAN","Sca204878",1
"4368","MCR_HUMAN","Sca204878",2
"4369","ANDR_HUMAN","Sca204878",2
"4370","MP2K1_HUMAN","Sca204912",1
"4371","MP2K2_HUMAN","Sca204912",1
"4372","PSB5_HUMAN","Sca204916",1
"4373","PSB8_HUMAN","Sca204916",1
"4374","KIT_HUMAN","Sca204943",1
"4375","VGFR2_HUMAN","Sca204943",1
"4376","RET_HUMAN","Sca204943",1
"4377","MET_HUMAN","Sca204943",1
"4378","DPP4_MOUSE","Sca204952",1
"4379","DPP4_HUMAN","Sca204952",8
"4380","PE2R2_HUMAN","Sca204969",1
"4381","VGFR2_HUMAN","Sca2050",4
"4382","JAK2_HUMAN","Sca2050",1
"4383","UFO_HUMAN","Sca2050",5
"4384","ELNE_HUMAN","Sca20505",1
"4385","PD2R2_HUMAN","Sca20505",1
"4386","SC6A4_RAT","Sca20525",2
"4387","SC6A2_HUMAN","Sca20525",6
"4388","5HT1A_HUMAN","Sca20525",2
"4389","ACM2_HUMAN","Sca205420",1
"4390","ACM4_HUMAN","Sca205420",1
"4391","ACM3_HUMAN","Sca205420",1
"4392","ACM1_HUMAN","Sca205420",1
"4393","HRH3_HUMAN","Sca205439",1
"4394","MCHR1_HUMAN","Sca205439",1
"4395","MK14_HUMAN","Sca20550",1
"4396","NPY5R_MOUSE","Sca20550",9
"4397","MC4R_HUMAN","Sca205577",9
"4398","MC5R_HUMAN","Sca205577",2
"4399","ACM3_RAT","Sca205813",2
"4400","ACM1_RAT","Sca205813",2
"4401","SC6A4_HUMAN","Sca20587",5
"4402","SC6A2_HUMAN","Sca20587",1
"4403","5HT1A_RAT","Sca20587",4
"4404","PDE3B_HUMAN","Sca205918",3
"4405","PDE1C_HUMAN","Sca205918",1
"4406","PDE1A_HUMAN","Sca205918",3
"4407","PDE11_HUMAN","Sca205918",1
"4408","PDE10_HUMAN","Sca205918",3
"4409","MET_HUMAN","Sca205918",26
"4410","ATM_HUMAN","Sca205939",1
"4411","DRD3_RAT","Sca205962",6
"4412","KCNJ1_HUMAN","Sca206014",34
"4413","KCNJ1_RAT","Sca206014",2
"4414","KCNH2_HUMAN","Sca206014",9
"4415","SC6A4_HUMAN","Sca20603",6
"4416","SC6A3_HUMAN","Sca20603",6
"4417","SC6A2_HUMAN","Sca20603",4
"4418","5HT1A_RAT","Sca20603",1
"4419","CP17A_HUMAN","Sca206052",6
"4420","DPP4_HUMAN","Sca206063",37
"4421","CP19A_HUMAN","Sca20623",1
"4422","ANDR_MOUSE","Sca20623",1
"4423","ANDR_RAT","Sca20623",2
"4424","ANDR_HUMAN","Sca20623",20
"4425","HRH3_HUMAN","Sca206266",1
"4426","HRH1_HUMAN","Sca206266",1
"4427","GRM5_HUMAN","Sca206349",30
"4428","ACHA7_MOUSE","Sca206372",1
"4429","NEP_HUMAN","Sca2064",2
"4430","CETP_HUMAN","Sca206471",34
"4431","JAK2_HUMAN","Sca206522",1
"4432","JAK1_HUMAN","Sca206522",7
"4433","KCNA5_HUMAN","Sca206577",2
"4434","CP2D6_HUMAN","Sca206577",2
"4435","KCNA3_HUMAN","Sca20659",2
"4436","5HT4R_RAT","Sca206726",1
"4437","5HT4R_HUMAN","Sca206726",2
"4438","ADA1A_RAT","Sca206767",1
